"epsilon","zeta","gamma","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","inoculum","p_short[1]","p_short[2]","p_short[3]","p_short[4]","p_short[5]","p_short[6]","p_short[7]","p_short[8]","x0","k","alpha","beta_short[1]","beta_short[2]","beta_short[3]","r"
0.0672902,0.27877,0.142512,0.000157934,0.000176482,0.000353832,0.000881056,0.00268685,0.00307946,0.00588143,0.0091185,5.69279e-05,0.00110699,0.00123684,0.00247668,0.00614436,0.0185047,0.0211514,0.0396341,0.0601364,27.7122,0.63056,0.297984,0.22477,0.65147,1,15.163
0.0552134,0.330501,0.135979,0.000132452,0.000145185,0.000422133,0.0010622,0.00243628,0.00337316,0.00662833,0.0096882,6.51549e-05,0.00097311,0.00106656,0.00309478,0.00775094,0.0176012,0.0242059,0.0464794,0.0665089,27.7013,0.43522,0.377484,0.247083,0.679695,1,15.3432
0.0669006,0.443976,0.17958,0.000187526,0.000266798,0.000497297,0.0015055,0.00330522,0.00407266,0.00701773,0.0122418,5.26879e-05,0.00104316,0.00148348,0.00276158,0.00831376,0.0180727,0.0221759,0.0376089,0.0638189,28.2288,0.490326,0.373039,0.233297,0.621812,1,14.7316
0.081637,0.622439,0.261146,0.000198761,0.00021124,0.000581018,0.00131861,0.00335928,0.00380651,0.00731401,0.0104316,6.09777e-05,0.000760531,0.000808243,0.00221994,0.00502396,0.0127002,0.0143668,0.0272443,0.0384113,28.63,0.448638,0.378576,0.240067,0.615786,1,17.6324
0.0800849,0.483522,0.212579,0.000152561,0.000285114,0.000514081,0.00143639,0.00364586,0.00379831,0.00628263,0.0102666,4.91582e-05,0.000717154,0.00133942,0.00241247,0.00671161,0.0168614,0.0175541,0.028706,0.0460706,28.2068,0.534041,0.361645,0.246822,0.571857,1,14.9834
0.0757103,0.515218,0.208819,0.000169146,0.000290076,0.00054177,0.00129643,0.00352658,0.00404136,0.00612371,0.0104979,4.81985e-05,0.000809357,0.0013872,0.00258773,0.00617011,0.0166078,0.018986,0.02849,0.0478664,28.759,0.633069,0.394077,0.269016,0.559736,1,13.6655
0.0659616,0.54073,0.212085,0.000164512,0.000184469,0.000517738,0.00132403,0.00317162,0.00400041,0.00778035,0.0117406,5.71857e-05,0.000775087,0.000869033,0.00243524,0.00620418,0.0147342,0.0185131,0.0353869,0.0524542,29.3168,0.464016,0.426921,0.243645,0.651952,1,14.7289
0.0658628,0.516479,0.209944,0.000175853,0.000197103,0.000520183,0.0013609,0.00320671,0.00412658,0.00793592,0.0119659,6.06062e-05,0.000836917,0.000937956,0.0024716,0.00644045,0.0150443,0.0192767,0.0364233,0.0539222,29.3138,0.54842,0.388696,0.241607,0.667894,1,15.0161
0.0770198,0.441128,0.217779,0.000197891,0.000224069,0.000497313,0.0012266,0.00323488,0.00452597,0.00820426,0.0123816,5.31167e-05,0.000907857,0.00102783,0.00227837,0.00560078,0.0146366,0.0203593,0.0363048,0.0537957,28.5205,0.568035,0.294261,0.249332,0.682484,1,14.2553
0.0796318,0.593328,0.254689,0.000221884,0.000254273,0.000557691,0.00139494,0.00340908,0.00467787,0.00819993,0.0124099,3.60634e-05,0.000870439,0.000997372,0.00218491,0.0054472,0.0132085,0.0180357,0.0311916,0.0464618,28.3775,0.449759,0.439558,0.233902,0.638799,1,16.0024
0.0749643,0.413457,0.195476,0.000174775,0.000233536,0.000506876,0.0013573,0.00335545,0.00390709,0.00722164,0.0113673,4.97277e-05,0.000893301,0.00119328,0.00258632,0.00689565,0.0168758,0.0195959,0.0356276,0.0549559,27.4702,0.423297,0.334617,0.258698,0.635032,1,14.0795
0.0777739,0.371019,0.169619,0.000113592,0.00016649,0.000463736,0.00114043,0.00298886,0.00317692,0.00543317,0.00866743,2.76009e-05,0.000669244,0.000980593,0.00272654,0.00667859,0.0173159,0.0183854,0.0310375,0.0486153,26.6476,0.366441,0.403993,0.272497,0.569481,1,14.7815
0.0727588,0.685959,0.248274,0.000155965,0.000198771,0.000434102,0.00113518,0.00251091,0.00342867,0.00600901,0.00835796,4.10284e-05,0.000627801,0.000799971,0.00174542,0.00455148,0.0100122,0.0136219,0.0236312,0.0325678,27.1301,0.302187,0.596356,0.248113,0.651055,1,13.3861
0.0732782,0.624225,0.233675,0.000178357,0.00023013,0.000535803,0.0012102,0.00324132,0.00392744,0.00714042,0.0102221,2.69132e-05,0.000762687,0.00098386,0.0022877,0.00515229,0.0136813,0.0165295,0.029651,0.0419114,27.2926,0.338082,0.572956,0.246792,0.640547,1,12.3271
0.0779896,0.541814,0.22381,0.000182594,0.000182784,0.000400994,0.00106255,0.00267992,0.00299916,0.00517719,0.00751046,6.9368e-05,0.000815181,0.000816026,0.00178847,0.00472511,0.0118324,0.0132233,0.0226091,0.0324678,28.7104,0.440778,0.395586,0.210353,0.586698,1,16.0001
0.0968907,0.646579,0.289795,0.000148793,0.000219243,0.00050594,0.00127152,0.00327695,0.00310489,0.00566809,0.00850509,3.66778e-05,0.000513179,0.000755973,0.00174282,0.00436849,0.0111814,0.0106005,0.0191838,0.0285119,27.5802,0.284019,0.479182,0.25425,0.543515,1,16.2623
0.0932039,0.541733,0.247555,0.000137389,0.000233605,0.000510425,0.00131996,0.00339744,0.00325579,0.00591693,0.00863815,4.00582e-05,0.000554678,0.00094276,0.00205762,0.00530373,0.0135382,0.0129811,0.0233436,0.0337174,27.495,0.344871,0.408179,0.229032,0.539506,1,17.6889
0.0933461,0.594331,0.264339,0.000212094,0.000323635,0.000662516,0.00164882,0.00376999,0.00415204,0.00684795,0.0102514,4.35525e-05,0.000801714,0.00122282,0.00250005,0.00619886,0.0140614,0.0154644,0.0252518,0.0373335,28.6813,0.460078,0.383275,0.255804,0.522014,1,14.624
0.0564342,0.382452,0.139451,0.000172986,0.000148539,0.000376853,0.000896257,0.0023844,0.0028561,0.00517986,0.00790428,5.46814e-05,0.00123894,0.00106403,0.00269512,0.00638597,0.016811,0.0200699,0.0358143,0.0536408,27.8937,0.600023,0.476345,0.217882,0.642623,1,17.247
0.0830335,0.457135,0.21165,0.000151652,0.000227728,0.000527001,0.00139973,0.00374748,0.00376647,0.006455,0.00978507,4.68891e-05,0.000716009,0.00107481,0.00248378,0.00656995,0.0173979,0.0174846,0.0295958,0.0441893,28.0926,0.531742,0.331385,0.267602,0.566552,1,16.5459
0.0791739,0.446693,0.202598,0.000180067,0.00028613,0.000630513,0.00137195,0.00321941,0.00390866,0.00637569,0.010257,6.07821e-05,0.000887998,0.00141031,0.00310248,0.00672622,0.015642,0.0189275,0.0305095,0.0481877,28.6619,0.60589,0.322646,0.252855,0.558993,1,18.6145
0.0720813,0.498109,0.199411,0.000120054,0.000158836,0.000406029,0.00127799,0.00274338,0.0031569,0.00598454,0.00798091,4.84249e-05,0.000601677,0.000795892,0.002032,0.00636798,0.0135707,0.0155844,0.0291366,0.0384822,28.1153,0.370401,0.439432,0.24007,0.598446,1,13.1488
0.0723846,0.505748,0.189201,0.000170584,0.000203444,0.000498836,0.00105933,0.0029097,0.00306578,0.00518786,0.00827551,4.5001e-05,0.000900789,0.00107413,0.0026296,0.00556782,0.0151459,0.0159454,0.026688,0.0419063,28.044,0.448678,0.47112,0.24241,0.548781,1,11.4971
0.0850587,0.659982,0.266806,0.000206741,0.000243812,0.000522865,0.00147115,0.00323776,0.00356702,0.00644728,0.00949076,5.54452e-05,0.000774275,0.000912985,0.00195589,0.00548372,0.0119898,0.013193,0.0235946,0.0343499,29.1115,0.431511,0.44782,0.199142,0.563977,1,18.8146
0.0824232,0.514499,0.218868,0.000188665,0.000236412,0.000499138,0.00123536,0.00339513,0.00344664,0.00600518,0.0089375,4.6063e-05,0.00086126,0.00107899,0.00227535,0.00561265,0.0152753,0.0155034,0.0267047,0.039233,28.0158,0.496853,0.388886,0.237641,0.559192,1,18.1154
0.0850572,0.516022,0.238964,0.000174684,0.000217093,0.000457458,0.0012555,0.00282628,0.0031601,0.00612365,0.00846878,6.06174e-05,0.000730473,0.000907653,0.00191068,0.00522646,0.011689,0.0130516,0.0249856,0.0342266,28.11,0.355543,0.351771,0.244893,0.593439,1,16.6667
0.0693235,0.346967,0.152117,0.000151915,0.000191057,0.000485494,0.00114646,0.00298683,0.00306376,0.00545658,0.00814983,4.16755e-05,0.000997678,0.00125441,0.00318143,0.00748032,0.019257,0.0197432,0.0346288,0.0508516,27.0262,0.382637,0.409987,0.226501,0.577994,1,13.1903
0.084657,0.453599,0.218934,0.000162918,0.000226632,0.000468171,0.00123624,0.00303674,0.00345682,0.00617946,0.00935383,4.5688e-05,0.000743586,0.00103409,0.00213385,0.00561493,0.0136808,0.0155439,0.0274504,0.0409738,27.1821,0.332585,0.335521,0.244824,0.618362,1,13.386
0.0739749,0.547267,0.207496,0.000163395,0.00020514,0.000465619,0.00115648,0.00281612,0.00337936,0.00616898,0.008567,4.4719e-05,0.000786842,0.000987669,0.00223897,0.00554262,0.0133902,0.0160254,0.0288723,0.0396506,27.8387,0.402,0.454738,0.222073,0.595216,1,14.4859
0.0696304,0.533132,0.201282,0.000157578,0.000198666,0.000454984,0.00113981,0.00265084,0.00311289,0.00596471,0.00811248,4.46416e-05,0.000782262,0.000986032,0.00225534,0.00563086,0.0129986,0.0152298,0.0287808,0.0387427,27.6853,0.361997,0.500447,0.23042,0.620877,1,15.7713
0.0816003,0.514726,0.234453,0.000160404,0.000220873,0.000503691,0.00121082,0.00304733,0.00388931,0.00635695,0.0109529,5.49294e-05,0.000683695,0.00094119,0.00214376,0.00513789,0.0128308,0.0163182,0.0263982,0.0446319,28.4225,0.62783,0.338295,0.249965,0.621776,1,13.9531
0.0841571,0.476695,0.228823,0.000166222,0.000226215,0.000541511,0.00107746,0.00310658,0.00401355,0.00640436,0.0112271,6.44846e-05,0.000725896,0.000987627,0.00236092,0.00468663,0.0133945,0.0172376,0.0272262,0.0467697,28.3557,0.801585,0.291909,0.255821,0.615236,1,13.2393
0.0672013,0.652735,0.211544,0.000227688,0.000239804,0.000514793,0.0015884,0.00346405,0.00382355,0.00636969,0.00984492,4.76667e-05,0.00107516,0.00113231,0.0024276,0.00745266,0.0161113,0.0177536,0.0292304,0.044469,28.8549,0.4101,0.597162,0.231885,0.562298,1,11.9402
0.0669963,0.656229,0.210467,0.000149877,0.000194362,0.00046926,0.00101692,0.0028032,0.00315814,0.00529431,0.00824031,4.9735e-05,0.000711611,0.000922629,0.00222465,0.0048085,0.0131439,0.0147836,0.0245379,0.0376774,28.5294,0.772677,0.580308,0.224782,0.59265,1,16.154
0.0631507,0.526939,0.186397,0.000158722,0.000172791,0.000479546,0.00119833,0.00265195,0.00318359,0.00565155,0.00859202,5.86093e-05,0.000850806,0.000926147,0.00256612,0.00638786,0.0140279,0.0167929,0.0294278,0.0440642,28.9542,0.437915,0.492024,0.221978,0.612753,1,18.1783
0.0792289,0.65095,0.255654,0.000169076,0.000177308,0.000472034,0.00108103,0.00286238,0.00328862,0.0060837,0.00934353,5.51847e-05,0.00066091,0.000693066,0.00184297,0.00421066,0.0110723,0.0127002,0.0232435,0.0352589,28.3157,0.445915,0.440997,0.210841,0.626694,1,16.3986
0.066643,0.636982,0.227125,0.000312479,0.000255587,0.000584385,0.00156314,0.00364391,0.00500449,0.00867398,0.0143321,3.71968e-05,0.00137392,0.00112405,0.00256637,0.00683528,0.0157903,0.0215591,0.0367855,0.0593567,28.4523,0.52941,0.517985,0.242812,0.661076,1,13.6936
0.0860671,0.681531,0.323138,0.000209615,0.000296807,0.000635912,0.0016471,0.00381351,0.00559606,0.0100382,0.0150328,4.248e-05,0.000648267,0.000917674,0.00196407,0.00507137,0.0116639,0.0170231,0.030129,0.0444535,28.3411,0.336486,0.410888,0.231971,0.714665,1,12.0145
0.0789381,0.56494,0.240344,0.000214966,0.000272712,0.000669968,0.00179296,0.00437691,0.00496507,0.00901048,0.0131203,3.31939e-05,0.00089361,0.00113339,0.00277979,0.00740473,0.0178853,0.0202401,0.0361352,0.0517638,27.9083,0.407661,0.421137,0.293371,0.604127,1,19.6147
0.079376,0.52209,0.249788,0.000240888,0.000250633,0.000520442,0.00125123,0.00308238,0.00438607,0.00807625,0.0119593,5.88071e-05,0.000963441,0.00100238,0.0020792,0.00498419,0.0121896,0.0172562,0.0313198,0.0456903,29.1413,0.479788,0.325297,0.194236,0.687663,1,11.9903
0.101051,0.586217,0.257998,0.000120566,0.000260823,0.000517988,0.00131625,0.00306744,0.00296704,0.00476295,0.00733838,2.83807e-05,0.000467094,0.00100993,0.0020037,0.00507588,0.0117497,0.0113695,0.0181266,0.0276569,27.1739,0.309227,0.48097,0.245101,0.481445,1,17.7353
0.0987747,0.633779,0.279295,0.000170358,0.000266803,0.000655798,0.00156806,0.00388597,0.00328311,0.00637175,0.0091728,3.41777e-05,0.000609584,0.00095436,0.00234255,0.00558301,0.0137226,0.0116184,0.0223048,0.0317983,27.9434,0.342427,0.464534,0.270144,0.490053,1,14.0614
0.0665552,0.447223,0.172188,0.000120669,0.000201921,0.000425262,0.00114107,0.00259369,0.00309211,0.00503477,0.00815947,5.78326e-05,0.000700309,0.00117131,0.00246366,0.00658327,0.0148396,0.017641,0.0284092,0.045243,28.0529,0.393768,0.429517,0.230151,0.588582,1,15.3699
0.0905307,0.593473,0.275955,0.000209921,0.000269214,0.000538271,0.00135661,0.00369861,0.00409564,0.00747469,0.0109422,3.50436e-05,0.000760129,0.00097462,0.00194678,0.00489199,0.0132257,0.0146246,0.0263723,0.0381396,27.62,0.282546,0.424075,0.211689,0.617019,1,13.5699
0.0706231,0.448238,0.180063,0.000188573,0.000177522,0.00040544,0.0010841,0.00298162,0.00305719,0.00545763,0.00812198,5.0809e-05,0.00104616,0.000984914,0.00224659,0.00598462,0.016289,0.0166949,0.0294179,0.0431594,27.7927,0.415006,0.425258,0.226557,0.583574,1,19.0989
0.095768,0.647551,0.311338,0.000222379,0.0003003,0.000609358,0.00168947,0.00422957,0.00492354,0.00862438,0.0130796,4.04415e-05,0.000713759,0.000963617,0.0019534,0.00539719,0.0134031,0.0155679,0.0269544,0.0403171,28.7541,0.43468,0.373405,0.259879,0.599045,1,13.0066
0.0764598,0.538281,0.224004,0.000202673,0.000223176,0.000455783,0.00121169,0.00314052,0.00357535,0.00654366,0.0100022,5.0927e-05,0.000903957,0.000995313,0.00203058,0.00538013,0.0138261,0.0157104,0.0283832,0.0427434,27.8555,0.40376,0.412932,0.208071,0.627426,1,19.0446
0.0745376,0.532355,0.217379,0.000217435,0.000238106,0.000457414,0.00122845,0.00315006,0.00364905,0.00666371,0.0102311,4.97337e-05,0.000999257,0.00109415,0.00209981,0.00561945,0.0142841,0.0165095,0.0297431,0.0449501,27.9285,0.442109,0.416782,0.20781,0.630479,1,19.4824
0.0621181,0.431509,0.166409,0.00022114,0.000169085,0.00048418,0.0010883,0.00272178,0.00322733,0.00631831,0.00935832,4.98153e-05,0.00132713,0.00101505,0.00290114,0.00649743,0.0160928,0.019025,0.0365798,0.0532428,28.173,0.512714,0.435001,0.220537,0.648434,1,23.1118
0.0746637,0.430245,0.205522,0.000205225,0.000219647,0.000427703,0.00123419,0.00323852,0.00416964,0.00757496,0.0101391,4.79556e-05,0.000997556,0.00106759,0.00207673,0.00596932,0.0155131,0.0198846,0.035547,0.0470138,27.8999,0.424195,0.34296,0.20716,0.672877,1,19.5826
0.066005,0.369892,0.158899,0.00018544,0.000205979,0.00043026,0.00100896,0.00253969,0.00361878,0.00606352,0.00866617,6.2598e-05,0.00116567,0.00129461,0.00270044,0.00630963,0.0157316,0.0222669,0.0367569,0.0517181,27.9578,0.601971,0.332748,0.209784,0.643012,1,19.7264
0.0601588,0.246092,0.124401,0.000145232,0.000162929,0.000347915,0.000887415,0.0023872,0.00298976,0.00588441,0.00831055,7.58989e-05,0.00116608,0.00130799,0.00278891,0.00708295,0.0188282,0.0234692,0.0451654,0.062621,27.9546,0.655483,0.294836,0.220737,0.654889,1,18.7047
0.0579414,0.40682,0.147919,0.000111933,0.000153217,0.000393063,0.000992544,0.00255524,0.00300447,0.0048368,0.00757618,6.69446e-05,0.000756149,0.00103475,0.00265025,0.00666534,0.0169813,0.0199073,0.0316637,0.048723,28.407,0.837132,0.430035,0.264768,0.611941,1,19.8446
0.0779532,0.231806,0.155435,0.000133882,0.000219278,0.000459955,0.00116729,0.00309416,0.00378842,0.00712088,0.0100578,5.72397e-05,0.000860596,0.00140875,0.00295042,0.00745387,0.0195179,0.0237931,0.0438058,0.060775,27.81,0.475484,0.233882,0.265918,0.620915,1,15.6223
0.0563278,0.692076,0.20143,0.000254074,0.000224431,0.000514423,0.00124938,0.00322421,0.00426399,0.00744082,0.0115057,3.97587e-05,0.00125976,0.00111295,0.00254735,0.00616433,0.0157544,0.0207298,0.0356241,0.0540335,28.4074,0.46853,0.748785,0.223329,0.669589,1,16.3581
0.0561209,0.568249,0.175568,0.000127471,0.000141353,0.000329007,0.000918778,0.00224565,0.00297508,0.00526723,0.00806703,4.40734e-05,0.000725526,0.000804474,0.00187046,0.00520595,0.0126293,0.0166631,0.0291273,0.0439298,27.6418,0.426385,0.68632,0.23203,0.671547,1,13.3558
0.0964996,0.333253,0.214154,0.000184434,0.000251053,0.000578438,0.00159172,0.00403159,0.00451859,0.00786864,0.0119654,4.72111e-05,0.000860479,0.00117093,0.00269376,0.00737774,0.0184778,0.0206637,0.0354407,0.0529164,28.1326,0.545511,0.234334,0.22343,0.594803,1,20.1799
0.0832052,0.637219,0.26329,0.000196994,0.000273223,0.000624867,0.001424,0.00374441,0.00425294,0.00685417,0.0107773,4.77959e-05,0.000747643,0.00103665,0.00236768,0.0053794,0.0140222,0.0158963,0.0253723,0.0393235,28.4814,0.400141,0.418083,0.263708,0.580954,1,13.7196
0.109105,0.653393,0.321749,0.000224732,0.000328272,0.000774569,0.0020586,0.00461037,0.0043104,0.00811822,0.0110199,4.28934e-05,0.000697984,0.00101924,0.00240159,0.00635749,0.0141267,0.0132197,0.0246106,0.0331158,29.0459,0.577862,0.360364,0.214433,0.526806,1,18.0645
0.0905788,0.665711,0.29908,0.000246435,0.000315974,0.000680226,0.0018712,0.00477879,0.00581089,0.00899874,0.0148425,2.55195e-05,0.000823297,0.00105537,0.00226923,0.0062176,0.015727,0.0190589,0.0292092,0.0472809,27.318,0.322582,0.480614,0.228165,0.626575,1,13.1715
0.083442,0.593523,0.260037,0.000177732,0.000220082,0.000574689,0.00141563,0.00323283,0.00482919,0.00710792,0.0118337,2.36378e-05,0.000683019,0.000845633,0.00220515,0.00541449,0.0122795,0.0182325,0.026607,0.0435268,27.3101,0.306389,0.48945,0.222117,0.655743,1,14.8842
0.121161,0.662092,0.383502,0.000321467,0.000367542,0.000787606,0.00204432,0.00484534,0.00525496,0.0101532,0.0150655,2.587e-05,0.000837538,0.000957464,0.00204951,0.00530239,0.0124768,0.0135173,0.025792,0.0377991,27.8354,0.356953,0.367263,0.26592,0.580831,1,14.4676
0.106889,0.700007,0.341582,0.000163523,0.000241911,0.000621529,0.00154058,0.00370437,0.00385984,0.00612867,0.00962962,5.23508e-05,0.000478493,0.000707705,0.00181625,0.00448988,0.0107284,0.0111736,0.0176258,0.0274183,29.1682,0.46294,0.389007,0.238775,0.546821,1,15.2809
0.0987266,0.688306,0.311372,0.000254055,0.000234953,0.000551862,0.00151538,0.00374312,0.00405352,0.00695864,0.00978439,2.60223e-05,0.000815258,0.000754006,0.00176922,0.00484321,0.0118786,0.012851,0.0218598,0.0304661,27.3617,0.348017,0.485314,0.218326,0.593066,1,15.7444
0.0929986,0.590729,0.276074,0.000260327,0.000298639,0.00072127,0.00162052,0.00404026,0.00496901,0.00794304,0.0113761,3.12786e-05,0.000942072,0.00108056,0.00260579,0.00583562,0.0144236,0.0176806,0.0279668,0.0395757,27.4537,0.32066,0.410373,0.20672,0.604686,1,14.9413
0.0779267,0.621895,0.236881,0.000218449,0.000206297,0.000442217,0.00125953,0.00281561,0.00318442,0.00610469,0.0079992,4.39973e-05,0.000921339,0.00087013,0.00186335,0.00528902,0.0117465,0.0132648,0.0251236,0.0326657,28.1175,0.320508,0.504539,0.222466,0.584092,1,14.3244
0.0935455,0.457326,0.239607,0.000180535,0.000253583,0.000524036,0.0013672,0.00353783,0.00390435,0.00689036,0.0113064,5.23634e-05,0.000752895,0.00105721,0.00218229,0.00567363,0.0145503,0.0160336,0.0279531,0.0450608,28.5176,0.45402,0.293137,0.254032,0.561388,1,15.9302
0.0617596,0.529531,0.189603,0.000246857,0.000213385,0.000422021,0.001191,0.003088,0.00384406,0.00693709,0.00954105,4.17183e-05,0.00130028,0.00112416,0.00222087,0.00624234,0.0160256,0.0198714,0.0352961,0.0479103,27.7132,0.419423,0.525756,0.209226,0.681838,1,14.8711
0.0656975,0.608694,0.214303,0.000184481,0.000170993,0.000487741,0.00111001,0.00251271,0.00347286,0.0062076,0.00857219,5.01718e-05,0.000860105,0.000797268,0.00227078,0.00515295,0.0115892,0.015947,0.0281511,0.0384619,28.293,0.430683,0.501588,0.210295,0.670372,1,15.6494
0.0623405,0.46244,0.166994,0.000165641,0.000148384,0.000357084,0.000949002,0.00263792,0.00277027,0.00509486,0.00723442,5.52589e-05,0.000990914,0.000887771,0.00213374,0.00565073,0.0155508,0.0163183,0.0296059,0.0415225,28.1739,0.432363,0.470151,0.237072,0.612226,1,17.5451
0.0685189,0.406899,0.165956,0.000153114,0.000159871,0.000396116,0.000986766,0.00262964,0.00289579,0.005399,0.00826117,5.38285e-05,0.000921768,0.000962409,0.0023812,0.00591082,0.0155983,0.0171499,0.0315078,0.0474189,28.0214,0.527455,0.392076,0.231481,0.590103,1,16.941
0.0772755,0.563634,0.232451,0.000147529,0.000231449,0.000514247,0.00125753,0.00301989,0.00360451,0.00650576,0.00985301,5.4322e-05,0.000634263,0.000994699,0.0022074,0.00538074,0.0128249,0.0152698,0.0272256,0.0406638,29.0676,0.517801,0.407821,0.262412,0.581074,1,16.6312
0.0695255,0.537376,0.202968,0.000144015,0.000214995,0.000474866,0.00117404,0.00309856,0.00338609,0.00606557,0.00920733,4.80267e-05,0.000709043,0.00105813,0.00233414,0.00575111,0.0150367,0.0164091,0.0290172,0.0433948,28.5104,0.543869,0.442248,0.249569,0.608344,1,18.3245
0.0674286,0.506458,0.196431,0.000168525,0.000216223,0.000485659,0.00118689,0.00282737,0.00375333,0.00712672,0.00972487,4.56917e-05,0.0008572,0.00109954,0.00246632,0.00600598,0.0141894,0.0187494,0.0350108,0.0471724,27.9203,0.415539,0.437929,0.24191,0.644118,1,15.934
0.057283,0.45726,0.172379,0.000204571,0.000171993,0.000428617,0.00108625,0.00278146,0.00384853,0.00733965,0.0119281,5.51367e-05,0.00118534,0.000996766,0.00248031,0.00626205,0.0158795,0.0218384,0.0408396,0.0647187,28.1695,0.471119,0.418044,0.229522,0.722843,1,16.7736
0.0694526,0.510911,0.207523,0.000191614,0.000210053,0.000508505,0.00127746,0.00331837,0.00421118,0.00800182,0.0115528,3.46811e-05,0.00092249,0.00101117,0.00244437,0.00611809,0.0157387,0.019889,0.0371272,0.0527342,27.4117,0.394988,0.441231,0.261205,0.673904,1,12.8897
0.0770963,0.536742,0.221829,0.000147952,0.00021982,0.000440189,0.00124152,0.00299691,0.00358426,0.00658176,0.0096384,3.39831e-05,0.000666519,0.000989965,0.00198044,0.0055656,0.0133299,0.0159009,0.0288155,0.0416405,27.2599,0.336503,0.46366,0.259877,0.615853,1,11.893
0.0750066,0.509713,0.209848,0.000150116,0.000221433,0.000442253,0.00122833,0.0029715,0.00357164,0.00654136,0.00957585,3.37065e-05,0.000714844,0.00105409,0.00210306,0.00581937,0.0139625,0.0167353,0.0302295,0.0436408,27.2986,0.345611,0.453928,0.260431,0.613618,1,11.7009
